PitcherThrows,RelSpeed,SpinRate,RelHeight,ZoneSpeed,ZoneTime,Extension,VertRelAngle,HorzRelAngle,SpinAxis,RelSide,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,VertApprAngle,HorzApprAngle,TaggedPitchNum
1939,Left,80.11975,1895.639872,6.2129,73.26943,0.470698,6.54722,-2.463045,3.716398,154.866988,-2.033,-25.5684,17.20182,-7.40004,1.81734,0.7632,-7.307781,2.375163,0
1951,Left,75.95917,1859.676741,6.44255,69.15139,0.498868,6.37493,-2.371254,1.739301,145.080588,-2.13408,-28.26781,19.77489,-12.61894,1.90298,-1.58493,-7.729733,-0.547383,0
1952,Left,76.2113,1874.560009,6.37035,69.50392,0.498243,6.22242,-2.357244,2.83298,148.405519,-1.93646,-26.83875,21.08383,-11.94658,1.95485,-0.31587,-7.439205,0.677333,0
1953,Left,63.49411,1928.018247,6.12596,58.71035,0.599527,6.00369,1.53689,1.27341,299.444236,-2.21654,-72.0585,-2.67205,8.71079,1.54575,-0.3106,-11.673211,2.8435,4
1954,Left,76.3587,1863.629226,6.3579,69.61404,0.49672,6.182,-0.71527,0.92233,139.578783,-2.04161,-29.37116,18.25887,-14.18851,3.24969,-2.37222,-6.264229,-1.639113,0
1955,Left,76.5618,1895.594444,6.25159,70.02353,0.492919,6.47003,-2.474026,2.105035,144.25157,-2.22852,-27.56379,19.34001,-12.77879,1.67955,-1.35931,-7.695451,-0.21407,0
1956,Left,69.04008,1907.070809,6.18818,63.23835,0.54699,6.56391,-1.6774,4.169782,125.415687,-2.19272,-42.28853,15.47009,-18.92052,1.12187,0.05997,-9.60965,0.735591,2
1957,Left,76.49786,1902.898433,6.19133,69.73374,0.494004,6.41638,-1.343949,1.7725,142.401886,-1.91644,-29.16124,17.94926,-12.58453,2.52489,-1.33513,-6.871126,-0.509162,0
1958,Left,68.43272,1901.079688,6.21946,62.15353,0.554349,6.52124,-1.461849,2.604752,130.301078,-2.27026,-44.05388,15.2691,-15.36816,1.20539,-1.15945,-9.748721,-0.188729,2
1959,Left,68.64735,1826.932623,6.10757,61.88598,0.556612,6.31074,-0.903341,3.200716,126.406648,-2.28194,-44.55081,15.25769,-17.48529,1.56151,-0.78759,-9.285241,0.038301,2
1960,Left,62.61285,1857.681021,6.11467,57.55095,0.609241,6.07281,1.543361,1.570887,286.211569,-2.15269,-71.8313,-0.17819,9.1043,1.55771,0.05993,-11.675317,3.21335,1
1961,Left,77.83596,1956.435238,6.2336,70.17813,0.487139,6.58008,-2.115342,3.074989,154.687259,-2.16522,-24.66281,21.14757,-9.18359,2.23605,-0.10969,-6.861586,1.40785,0
1962,Left,77.24101,1908.746322,6.28586,69.42699,0.492657,6.41878,-1.378031,2.579133,145.347586,-1.95811,-26.33769,20.51623,-12.93851,2.82273,-0.66377,-6.435121,0.235687,0
1963,Left,68.59188,1715.521299,6.1517,61.95911,0.556712,6.256,-0.585234,2.579386,130.060577,-2.0203,-44.76782,15.06221,-15.16737,1.88083,-0.90413,-8.997122,-0.162326,2
1964,Left,65.58,1897.502952,6.04441,60.53617,0.581745,6.20256,-0.265702,3.71553,297.803619,-2.23551,-69.47315,-4.14158,12.10304,0.00921,2.20752,-12.967331,5.900333,4
1965,Left,78.06191,1852.985411,6.29872,71.60328,0.482355,6.40958,-0.791092,2.451756,141.636144,-1.99428,-28.56667,16.34828,-11.82009,3.1901,-0.72366,-6.186632,0.310845,0
1966,Left,75.65115,1831.812195,6.29701,68.79064,0.503011,6.24004,-2.270124,2.255502,135.173545,-2.10832,-33.4877,15.35643,-13.50993,1.40969,-1.1526,-8.556068,-0.186877,0
1967,Left,68.67026,1856.997478,6.22033,62.93943,0.551006,6.39585,-0.392997,4.974151,123.067275,-2.17684,-43.97908,14.63056,-19.44446,2.1926,0.78895,-8.620552,1.464853,2
1968,Left,78.64737,1826.101937,6.31402,71.84311,0.479403,6.54868,-2.196838,3.345587,139.782139,-2.04808,-26.88005,17.4867,-13.52032,2.05506,-0.10333,-7.296021,0.892028,0
1969,Left,68.85852,1914.039228,6.25996,62.94679,0.549867,6.46436,-2.12057,3.942122,130.957867,-2.23968,-38.72868,19.63899,-20.22592,1.07935,-0.29867,-9.405261,0.277221,2
1970,Left,76.24934,1883.898936,6.21228,69.51108,0.494451,6.61444,-2.114094,3.348948,135.510219,-2.32723,-28.51651,18.67934,-16.74017,1.89549,-0.65156,-7.536941,0.306764,0
1971,Left,76.69803,1870.493554,6.2506,69.44546,0.493289,6.4911,-0.68122,1.618718,137.619591,-2.15969,-28.59128,18.38292,-15.24521,3.24234,-1.94372,-6.13856,-1.148787,0
1972,Left,75.20135,1784.597957,6.26957,68.29332,0.503247,6.43987,-0.78733,3.19326,143.670815,-2.16135,-29.19246,19.69753,-13.22768,3.11221,-0.32629,-6.346832,0.798623,0
1973,Left,68.98582,1769.499671,6.12239,62.44058,0.551754,6.35397,-0.570353,2.959794,140.986178,-2.22117,-42.08624,16.68269,-11.72686,2.08953,-0.47176,-8.502658,0.838052,2
1986,Left,73.03826,1719.975536,6.40806,65.86253,0.521328,6.37526,-1.697907,2.227843,158.56992,-2.18776,-31.00191,21.46422,-7.63493,2.26079,-0.77327,-7.60796,0.845442,0
1987,Left,62.91593,1859.755265,6.16672,57.90787,0.601179,6.49622,1.675184,2.337849,275.192999,-2.23632,-68.71102,1.05835,14.03442,1.98022,1.08039,-11.067873,4.884606,1
1988,Left,77.9579,1801.080083,6.18707,70.82587,0.483759,6.73187,-1.938025,4.730296,150.371378,-2.01825,-25.68726,19.4895,-10.17788,2.26874,1.46605,-6.855112,2.883473,0
1989,Left,77.19533,1782.972467,6.29826,70.35767,0.489854,6.42442,-2.106428,1.806112,152.354327,-2.04469,-27.32183,19.0006,-9.11398,2.08342,-1.1435,-7.290895,0.153424,0
1990,Left,61.94175,1933.721584,6.14617,56.84202,0.613491,6.17207,3.103623,-0.628159,278.75201,-2.07827,-71.69642,0.95984,9.40394,3.04091,-1.87479,-10.162864,1.069616,1
1991,Left,75.77412,1714.249764,6.24113,68.84543,0.497332,6.65433,-0.755513,3.084395,152.331754,-2.30019,-29.08033,18.66718,-8.91788,3.12531,-0.21788,-6.30853,1.463465,0
2043,Left,78.0413,1716.364927,6.50256,71.6542,0.488922,5.75309,-1.018595,1.09489,123.919717,-0.41513,-36.89817,9.24812,-11.55634,2.47923,-0.3588,-7.829625,-0.976811,0
2044,Left,65.30898,1706.00161,6.48982,60.2937,0.591139,5.24311,0.905991,0.577505,297.46051,-0.1685,-68.07452,-0.61606,5.44713,1.66851,0.82819,-11.413519,1.546426,4
2045,Left,80.4891,1908.392615,6.47439,73.42773,0.476876,5.72001,-3.351745,2.211249,142.518415,-0.32053,-28.16702,15.73332,-10.88776,0.99917,0.8329,-8.585009,0.261976,0
2046,Left,78.98986,1923.666963,6.44283,72.03019,0.485424,5.80199,-3.220682,2.18635,138.899567,-0.41229,-30.39321,15.09505,-11.76544,0.90934,0.64165,-8.866646,0.076344,0
2047,Left,78.58405,1928.979591,6.49882,71.50641,0.489978,5.54327,-2.479125,1.456864,160.192196,-0.48465,-28.5799,17.76588,-5.80851,1.79808,0.39313,-7.800065,0.420433,0
2048,Left,79.77699,1930.49245,6.46289,72.63711,0.484088,5.33495,-1.324166,2.440842,129.06413,-0.44354,-33.58407,11.65422,-12.43386,2.42054,0.81168,-7.512444,0.231804,0
2049,Left,68.45763,1734.983956,6.46049,62.96281,0.565122,5.08395,1.117125,-0.114807,268.197904,-0.31814,-59.47381,2.1774,5.62473,2.55745,0.04238,-9.660859,0.881662,4
2050,Left,82.91703,1953.525957,6.45609,75.42266,0.46282,5.62077,-1.635035,0.487253,143.960319,-0.68991,-24.49635,16.85426,-11.23402,2.88844,-1.17136,-6.224327,-1.52004,0
2051,Left,80.06999,1935.630307,6.44941,72.98401,0.481769,5.33586,-1.05654,0.404166,127.128801,-0.7755,-33.49998,11.30591,-12.92327,2.66638,-1.47325,-7.227812,-1.893879,0
2052,Left,70.19642,1798.810908,6.36552,65.08959,0.550554,5.02148,-0.406175,1.774137,262.064509,-0.52781,-56.06708,2.44662,4.62567,1.30978,1.5324,-10.49883,2.59258,4
2053,Left,80.59545,1932.75477,6.47364,73.51186,0.479372,5.30741,-2.391136,0.378779,131.761461,-0.62673,-30.66336,13.6978,-13.62579,1.6725,-1.40666,-8.037056,-2.043634,0
2054,Left,80.31936,1960.443153,6.53622,72.61947,0.482346,5.235,-0.283857,1.82454,158.366721,-0.68479,-27.05454,17.85867,-6.4513,4.01473,0.49314,-5.337391,0.681341,0
2055,Left,67.28802,1678.534469,6.50377,62.10443,0.573139,5.19868,1.208685,0.903972,271.503718,-0.39387,-61.58094,1.83185,6.51284,2.5092,0.99919,-9.954596,2.059761,4
2313,Left,74.72214,1811.661131,5.9921,67.44247,0.523904,5.00881,-1.708572,3.75423,113.101318,-1.8992,-42.48798,10.49796,-19.77859,0.83479,0.00124,-9.473153,0.263089,2
2314,Left,75.06416,1699.202159,6.02218,67.56637,0.522374,4.8422,-0.366552,3.055692,113.755782,-1.87321,-40.36396,12.31292,-23.38198,2.31097,-0.92585,-7.767726,-1.058795,2
2315,Left,73.22532,1777.860393,6.10053,65.80031,0.546431,4.00818,1.066319,1.009219,317.924524,-1.59498,-68.30303,-10.66253,11.71481,1.434,0.35157,-11.066893,3.046247,4
2316,Left,74.70354,1618.053544,6.14341,67.3109,0.530162,4.32356,2.295515,-0.722586,319.578961,-1.44207,-64.31661,-10.05721,10.30764,2.9792,-1.27382,-9.216611,1.077763,4
2317,Left,75.70993,1627.844867,6.13449,68.55822,0.520547,4.57473,0.534409,0.268787,313.290033,-1.48917,-62.72114,-10.41209,13.1293,1.41622,-0.13932,-10.697547,2.576761,4
2318,Left,84.35559,2083.907031,6.24333,74.65581,0.468243,4.80295,-0.751582,3.333077,123.501655,-1.69227,-26.18068,16.14458,-21.68249,3.34825,-0.33754,-5.64732,-0.475162,0
2319,Left,76.63756,1670.643088,5.80805,69.05356,0.509649,5.09901,-1.557741,3.790131,121.168931,-1.9601,-36.83258,13.30918,-18.80111,1.26721,0.04986,-8.339468,0.469029,2
2320,Left,76.17923,1652.630201,5.93325,69.22361,0.509101,5.28348,-1.902647,4.112155,128.160274,-1.6645,-35.61281,14.42127,-16.04922,1.17348,0.86641,-8.461161,1.270003,2
2321,Left,73.75035,1935.592021,6.07098,67.75322,0.533902,4.57915,-1.373025,0.811442,340.481206,-1.55611,-73.22508,-18.19745,7.14705,-1.33776,-0.18847,-14.318916,2.074149,4
2322,Left,82.25931,1737.287986,6.14571,74.89615,0.471424,4.9981,-0.032899,2.321168,127.66227,-1.50246,-30.37431,12.52808,-14.38552,3.58343,-0.50869,-5.620229,-0.216835,0
2323,Left,81.92074,1695.770109,6.3234,74.62512,0.472952,5.04333,0.675367,3.440926,135.083477,-1.56753,-30.47155,12.70926,-11.27087,4.42235,0.74292,-4.932985,1.454943,0
2324,Left,70.40554,1439.94948,6.21127,64.43746,0.554012,4.69471,3.811388,0.834075,318.52395,-1.79975,-65.15311,-5.90209,6.87304,4.40599,-0.4351,-7.905638,2.039596,4
2325,Left,80.32579,1731.947113,6.23706,73.06588,0.485775,4.74586,-0.280928,3.505257,122.496766,-1.66717,-32.69813,12.85591,-17.75296,3.24526,0.18223,-6.261112,0.391398,0
2326,Left,80.85054,1928.947222,6.16305,73.88046,0.480726,5.09965,-4.204905,3.518027,132.667678,-1.45154,-27.27131,17.34084,-17.11702,-0.08648,0.44126,-9.210256,0.493048,0
2327,Left,82.53725,1998.386896,6.35442,75.22429,0.471742,4.92997,-1.563876,4.010864,117.549605,-1.59088,-34.03364,8.9265,-14.29245,2.03601,1.01562,-7.763587,1.495939,0
2328,Left,74.41034,1523.798495,5.99235,67.96944,0.52019,5.08609,0.460523,2.124876,145.026799,-2.10324,-40.23404,12.00323,-7.1915,3.07388,-0.69884,-6.911915,0.853963,2
2329,Left,73.88635,1641.055984,5.93569,67.70211,0.522905,5.11704,1.20736,2.830916,102.464896,-2.10763,-46.58727,6.19677,-20.41576,3.1923,-1.14005,-7.284955,-0.778936,2
2330,Left,71.67299,1419.106809,6.12417,64.16005,0.553738,4.44572,2.736085,0.241317,330.570413,-1.86608,-69.75693,-10.56442,7.29741,2.92256,-1.02781,-9.798096,1.518469,4
2340,Left,83.5362,2242.100534,5.91248,76.6211,0.459985,5.41419,-2.961244,1.307667,163.0123,-0.62123,-23.68021,17.16532,-4.83941,1.1618,0.20074,-7.35267,0.446361,0
2341,Left,82.86715,2299.377835,6.02908,76.00984,0.465815,4.98161,0.790762,0.651271,181.24297,-0.50401,-27.2458,14.64166,0.29039,4.50547,0.13525,-4.225963,0.702505,0
2342,Left,83.24108,2354.431417,5.99688,76.20356,0.463157,5.24626,-2.171427,0.142201,175.581454,-0.58181,-26.53206,14.87883,-1.04512,1.74431,-0.53527,-7.066868,-0.043309,0
2343,Left,83.67823,2295.082428,5.92089,76.27616,0.460557,5.37405,-2.400445,1.106922,177.422334,-0.36057,-22.64336,18.30375,-0.7615,1.78176,0.61385,-6.627152,0.971523,0
2344,Left,75.55561,2331.648803,5.79425,69.22939,0.514314,4.91583,-0.996743,-0.047067,244.720753,-0.41804,-44.66857,6.39536,9.91831,1.12934,0.36398,-9.086694,1.704824,2
2345,Left,84.20857,2329.476936,5.9467,76.08319,0.460454,5.20132,-1.136164,0.426848,148.685588,-0.62337,-22.32478,18.60407,-10.42611,3.01754,-1.09074,-5.325719,-1.420911,0
2346,Left,71.73786,1710.579224,5.9914,65.77922,0.541308,4.875,1.309794,3.265116,102.379165,-1.81503,-50.81826,5.74658,-17.91131,2.99814,-0.21476,-7.898829,0.11407,2
2347,Left,73.08719,1621.453601,5.9855,67.42436,0.529663,5.06746,-0.802384,4.769117,105.223883,-1.82493,-48.48144,5.67575,-14.53454,1.18616,1.47091,-9.564252,2.207177,2
2348,Left,78.17343,1695.067503,6.16622,71.16112,0.498432,4.95111,-1.900717,3.923279,126.459629,-1.6928,-34.12305,13.83583,-16.43556,1.52177,0.65047,-8.144734,1.029579,0
2349,Left,81.66623,1927.543507,6.26826,73.62203,0.478834,4.87884,-0.05706,4.691578,130.54383,-1.51164,-27.77376,16.48784,-17.39966,3.89962,1.48731,-5.202287,1.641106,0
2350,Left,72.52464,1542.871274,5.98496,66.78998,0.532399,5.05309,0.794342,3.025934,106.092608,-1.86999,-47.71451,7.0037,-18.42639,2.759,-0.54906,-7.874322,-0.228008,2
2351,Left,79.65504,1783.692863,6.31586,72.86719,0.487132,4.82958,0.668863,2.566402,129.014392,-1.72823,-32.57789,13.23099,-14.55194,4.23512,-0.50884,-5.293446,0.008583,0
2352,Left,71.31282,1504.255361,6.06855,65.41514,0.545238,4.77134,1.281886,2.941068,120.805936,-2.34453,-48.01144,9.37764,-12.67068,3.28468,-0.60974,-7.422451,0.716647,2
2353,Left,71.63797,1434.823429,6.13236,65.24164,0.543302,4.92823,4.215257,0.129142,341.403069,-1.76032,-66.54669,-9.56449,3.84819,4.57867,-1.31757,-7.802927,0.807097,4
2354,Left,68.68367,1421.783682,6.19471,63.01114,0.569164,4.65598,2.559756,0.063105,19.280159,-1.7796,-74.27547,-11.73914,-4.8311,2.4386,-2.12224,-10.737038,-0.786385,4
2355,Left,80.40217,1817.621163,6.19609,74.22591,0.479251,5.11505,-1.431512,3.487493,114.98204,-1.41691,-35.05529,9.28339,-17.04501,1.9235,0.45207,-7.809627,0.474595,0
2356,Left,74.95697,2245.586805,6.03091,68.55401,0.522565,4.56428,0.117717,-2.639677,284.585061,-0.9064,-52.93578,-0.22035,7.70981,1.73174,-2.77774,-9.380916,-1.288331,1
2357,Left,83.0884,2209.298768,6.09649,75.90926,0.465872,5.01357,-0.556888,-0.716846,142.835854,-0.7761,-27.30513,14.59261,-10.03792,3.29541,-2.28919,-5.587492,-2.489213,0
2358,Left,82.75138,2233.979687,6.10303,75.614,0.467481,5.05386,-0.659498,-1.215903,178.194061,-0.85444,-29.37053,12.81709,-0.36098,3.03334,-2.03141,-6.058322,-1.279697,0
2359,Left,82.70782,2234.061447,5.97612,75.59926,0.464363,5.5156,-2.396255,0.313695,156.161012,-0.66523,-26.67159,14.9552,-5.99441,1.51155,-0.87144,-7.34264,-0.755787,0
2360,Left,83.2292,2215.982584,5.91179,76.34591,0.459577,5.59009,-1.349425,1.440898,195.386691,-0.8298,-27.1112,13.66182,3.40658,2.39188,0.79979,-6.376874,2.048885,0
2361,Left,83.41641,2073.140356,5.86822,75.87968,0.460965,5.56963,-2.245131,1.158713,152.290523,-0.66024,-26.23454,14.78524,-7.01721,1.58333,-0.16251,-7.130174,-0.094116,5
2362,Left,73.9137,2149.114546,5.88031,67.87031,0.526708,4.7873,0.257107,-0.431604,289.10759,-0.80224,-55.87405,-2.31949,11.77245,1.46782,-0.23026,-9.789931,1.644325,1
2363,Left,82.70524,2302.439347,5.94393,75.91174,0.465005,5.30444,-1.581296,0.894023,210.254054,-0.75719,-28.54903,13.19292,6.92571,2.07988,0.65926,-6.836387,2.124093,0
2364,Left,74.13739,1565.494127,5.63018,68.66048,0.51452,5.60742,-1.276703,0.619133,136.898708,-0.88671,-41.37593,9.72894,-7.66134,0.99019,-0.94721,-8.853769,-0.751326,2
2365,Left,73.20744,2233.087653,5.80995,65.7816,0.538762,4.53293,2.705379,0.14092,265.384307,-0.85597,-52.7316,3.30236,15.0243,3.99363,0.53024,-6.857479,2.769171,1
2366,Left,82.6915,2365.838854,5.93398,75.05396,0.468196,5.08354,1.145448,0.196157,172.130935,-0.56166,-24.03635,18.28044,-2.33414,5.01079,-0.57128,-3.344034,-0.216364,0
2367,Left,82.91222,2270.363004,5.88177,74.84043,0.466633,5.31205,-0.270621,1.13419,179.391344,-0.57117,-22.15328,19.88147,-0.19535,3.7816,0.47723,-4.452177,1.09952,0
2368,Left,83.02327,2242.057525,5.99161,74.09041,0.470114,5.16834,-0.491671,0.849811,162.937696,-0.7413,-24.20253,18.46162,-5.14981,3.51197,-0.37063,-5.055526,-0.062113,0
2369,Left,75.67688,1598.913354,5.63939,68.79011,0.508722,5.5774,-0.443436,-0.831091,150.140881,-1.12243,-42.29301,7.66642,-3.38618,1.70077,-2.18088,-8.240533,-1.436065,2
2370,Left,82.59578,2237.115448,5.87924,74.84751,0.468769,5.19138,-0.709083,1.420405,167.234554,-0.80061,-23.44178,18.97867,-3.9661,3.25849,0.20533,-5.098882,0.718037,0
2371,Left,82.21778,2412.148803,5.89094,74.38323,0.472145,5.09092,0.412662,2.597837,164.074791,-0.7719,-24.75304,18.2806,-4.79229,4.21751,1.27877,-4.210561,1.752036,0
2372,Left,82.90364,2370.46249,5.98812,75.13392,0.465838,5.31437,-0.64128,0.60767,168.527839,-0.61708,-23.48674,18.40477,-3.44095,3.42895,-0.33347,-5.046786,-0.003361,0
2373,Left,73.2464,2123.768537,5.80719,65.90247,0.53696,4.65011,2.387327,-1.774173,268.565339,-0.6857,-53.18074,2.47898,16.2895,3.64617,-1.01451,-7.265556,1.082025,1
2374,Left,75.73744,1602.042632,5.65372,68.65912,0.507651,5.61534,-0.778166,0.878686,174.735522,-0.99679,-29.49348,20.25592,-1.70358,2.46954,-0.31861,-6.317533,0.574478,2
2375,Left,73.61544,2196.027686,5.87015,67.46032,0.529079,4.78265,0.389344,-2.40737,268.501287,-0.58404,-51.99341,2.04437,9.8693,1.90673,-2.04473,-8.989757,-0.67088,1
2376,Left,77.36264,1665.063602,5.50848,71.18139,0.498782,5.31299,-3.249818,1.664141,146.555195,-1.12751,-37.84144,10.18489,-5.67114,-0.69975,-0.03774,-10.131632,0.654988,2
2377,Left,82.34408,2256.425208,5.75609,75.00001,0.466698,5.49,-0.914544,0.938645,170.10359,-0.79281,-27.36801,14.67843,-2.31496,2.61969,-0.10755,-6.008454,0.526122,0
2378,Left,74.49859,2230.951579,5.79002,68.39007,0.521439,4.80902,0.451566,0.227312,250.174457,-0.83841,-46.96325,5.52524,10.67619,2.30423,0.26662,-8.045597,2.107345,1
2379,Left,75.04188,2224.952452,5.81336,68.71404,0.51897,4.85787,-0.78704,-0.148505,267.738637,-0.68064,-49.83093,2.16177,9.95965,0.91578,0.00877,-9.776633,1.609979,1
2380,Left,75.04229,2300.013894,5.82953,67.26505,0.525124,4.6285,1.452737,-1.183159,253.256182,-0.80953,-46.73892,6.49406,14.75572,3.31608,-0.70467,-7.06591,1.404723,1
2381,Left,77.14672,1580.504603,5.60607,70.97456,0.496636,5.48262,-1.571357,0.344182,148.937935,-1.05945,-33.37399,14.23981,-7.66985,1.35432,-1.37657,-7.719928,-1.023545,2
2382,Left,82.50121,2382.946081,5.89955,75.09808,0.468844,5.09177,-0.364498,0.385971,182.707001,-0.6572,-22.55863,19.87529,0.87354,3.67614,-0.22064,-4.58203,0.540426,0
2383,Left,74.11333,2139.275289,5.8269,68.14942,0.521908,5.06331,0.974363,0.808288,299.285568,-0.83619,-55.8292,-3.24614,8.76217,2.09342,0.6562,-9.116381,2.359583,1
2384,Left,78.88083,1955.812637,6.27957,70.87714,0.498727,4.77487,-1.922438,1.606037,115.488332,-1.57778,-36.99144,11.02434,-19.13694,1.37314,-1.64965,-8.682001,-1.76386,0
2385,Left,79.13001,1856.639542,6.21265,70.42562,0.49931,4.56211,2.284548,2.866865,128.802084,-1.87577,-30.48143,17.64651,-19.62725,5.85058,-0.78074,-3.37353,-0.562568,0
2386,Left,78.52662,1953.754184,6.17278,70.5208,0.49973,4.80951,-0.756871,3.086451,125.272694,-1.73272,-32.49455,15.71446,-19.59072,2.74678,-0.43845,-6.756381,-0.356507,0
2387,Left,74.47352,1616.449319,5.97593,67.12683,0.528781,4.76734,-0.545003,6.370963,114.49929,-1.98919,-42.47577,11.50127,-20.69824,1.91634,2.35131,-8.283554,2.761112,2
2388,Left,80.73951,1926.752704,6.23211,73.74339,0.481709,4.77556,-0.560776,3.262415,133.909592,-1.85836,-27.2532,17.54143,-16.71143,3.42854,-0.155,-5.576784,0.329629,0
2389,Left,68.01468,1500.171469,6.3277,61.74366,0.576962,4.74168,3.022214,0.113759,317.126762,-1.66262,-75.03921,-10.77749,12.16918,2.94383,-0.54062,-10.479204,2.255568,4
2390,Left,69.22045,1506.197528,6.24385,63.06059,0.567846,4.47041,4.201558,-0.963282,334.365618,-1.96163,-75.30524,-13.05827,7.27229,3.98146,-2.27397,-9.263312,0.308045,4
2391,Left,71.03356,1446.567361,6.06776,64.65475,0.549277,4.78478,1.351364,3.798157,137.164558,-2.08737,-42.70136,15.54111,-12.58682,3.79319,0.4689,-6.453325,1.592718,2
2392,Left,67.28734,1641.477495,6.05561,61.50076,0.591578,4.24685,0.1883,3.520802,304.515738,-2.0455,-77.42504,-9.86623,18.023,-0.2159,2.83073,-13.474858,6.659907,4
2393,Left,72.86893,1648.216993,5.86653,66.09961,0.532784,5.19647,-0.108497,3.493135,121.587093,-2.15263,-42.41215,12.38516,-16.93009,2.22994,-0.2737,-7.905424,0.497433,2
2394,Left,81.0836,1946.305594,6.37919,74.05079,0.479309,4.91942,-1.965313,2.861182,127.952914,-1.57343,-29.766,14.58343,-16.78072,2.03754,-0.26448,-7.420134,-0.09565,0
2395,Left,68.51084,1382.900183,6.36385,62.55197,0.573492,4.54616,2.402993,0.668937,335.945452,-1.78606,-75.01854,-11.52753,6.13595,2.40137,-0.6379,-11.013349,1.745769,4
2396,Left,71.22781,1634.11998,6.12168,64.62271,0.551919,4.78048,1.050875,1.262211,302.677206,-1.90999,-69.15523,-10.35115,19.57182,1.35519,0.9176,-11.365479,4.712057,4
2397,Left,72.28527,1498.977742,5.9143,66.63314,0.5352,4.86631,1.576692,0.693636,113.699095,-2.23639,-48.18503,7.1104,-12.43839,3.39152,-2.61645,-7.155901,-1.497425,2
2398,Left,81.36617,1817.703662,6.29497,74.33582,0.475953,4.96181,0.500406,2.612985,128.891239,-1.65252,-30.4158,13.31473,-14.78394,4.23356,-0.41429,-5.0884,0.007952,0
2399,Left,71.10132,1194.855175,6.08514,64.77229,0.55262,4.4617,3.884108,-0.642352,348.852076,-1.83022,-72.00165,-13.04816,2.96158,3.79418,-2.1959,-8.988718,-0.124531,4
2400,Left,69.22418,1406.039308,6.14351,63.62903,0.566386,4.34571,2.881851,-0.790831,326.258938,-1.6994,-67.95153,-6.02433,5.32784,3.23697,-2.01107,-9.241125,0.139298,4
2401,Left,81.03354,1716.960439,6.29135,74.32218,0.479642,4.75762,-1.380537,2.891294,135.221014,-1.70481,-29.50096,14.91009,-13.3906,2.52188,-0.07663,-6.767837,0.539995,0
2402,Left,80.99313,1450.882003,6.25543,73.89083,0.481514,4.76122,0.308759,4.379659,105.087357,-1.496,-39.38656,5.37197,-14.44706,3.26685,1.46102,-6.826659,1.848996,0
2403,Left,77.75613,1566.469702,6.17754,71.64319,0.49813,5.03575,-2.655592,4.169686,125.365212,-1.69796,-35.45624,12.44465,-15.36465,0.70907,0.96237,-9.094582,1.460232,0
2404,Left,79.52966,1547.766883,6.23552,72.543,0.485979,5.23332,-0.355852,3.515694,113.652075,-1.69058,-36.99274,8.59965,-16.1482,2.81767,0.27254,-7.13738,0.656691,0
2405,Left,71.82352,1469.880654,6.09538,66.43848,0.536749,4.96775,1.106767,1.360809,129.261137,-2.05207,-46.23754,9.37847,-9.49737,3.28814,-1.55785,-7.286268,-0.31495,2
2406,Left,78.67114,1565.639913,6.1643,71.89059,0.491192,5.11877,0.799343,3.095138,129.487609,-1.78061,-35.3501,11.22568,-11.8193,3.97257,0.15281,-5.687811,1.007963,0
2407,Left,79.86437,1704.145745,6.36666,73.14514,0.486953,4.81427,-1.81278,3.255925,140.670574,-1.54384,-29.63541,16.13981,-11.99493,2.17648,0.5442,-7.233734,1.148639,0
2408,Left,78.64294,1603.53503,6.21558,72.06771,0.495222,4.72213,-0.871734,4.168086,138.597294,-1.96202,-32.18726,15.15591,-12.02237,2.70387,0.99817,-6.739715,2.063664,0
2409,Left,79.57302,1507.222924,6.33293,72.86599,0.486892,4.8482,1.332857,1.721176,133.971075,-1.61701,-32.11431,13.6495,-12.69804,4.91934,-1.04527,-4.551296,-0.51242,0
2410,Left,80.27776,1796.081906,6.27421,73.50946,0.483904,4.8181,-0.850584,2.454191,119.556866,-1.68494,-33.39049,11.81343,-18.25442,2.68519,-0.88007,-6.937585,-0.757481,0
2411,Left,81.95692,1968.067565,6.02076,76.05902,0.466714,5.3662,-2.329809,-0.034438,139.255082,-0.83158,-31.36506,10.68426,-8.16056,1.22126,-1.54392,-8.052455,-1.487144,5
2412,Left,75.61448,1541.141903,5.69518,70.43646,0.506389,5.14886,0.337538,1.284019,116.159183,-1.02819,-43.67455,5.82776,-9.14784,2.37349,-0.58147,-7.578445,-0.33679,2
2413,Left,80.08967,2071.155425,5.9293,74.10146,0.478274,5.32032,-0.952043,1.36531,189.396843,-0.42091,-35.03809,9.12008,1.29602,2.11568,0.96862,-7.350662,1.595615,5
2414,Left,74.36311,2224.676162,6.00911,68.22218,0.526849,4.48573,0.282281,-2.008356,304.890825,-0.68971,-57.14972,-3.5663,7.65989,1.51583,-1.96617,-9.93155,-0.666098,1
2415,Left,74.31061,2211.345502,5.87436,67.93687,0.526317,4.65361,-0.340878,-0.078045,265.02602,-0.52158,-50.18184,3.29339,16.78914,1.36867,0.80336,-9.375681,2.873552,1
2416,Left,82.35574,2098.079434,5.85538,75.07243,0.470516,5.15955,-2.187376,2.487419,137.950613,-0.79969,-30.76391,11.9732,-9.473,1.2299,0.75366,-7.833317,0.809995,5
2417,Left,81.41306,2189.301669,5.8822,74.70217,0.472163,5.31695,-0.744756,0.82286,194.415526,-0.95517,-33.21789,9.81902,2.17551,2.41497,-0.00156,-6.841935,1.209443,0
